0.0025;0.0;8
0.0;0.0025;8
0.0;0.005;8
0.0;0.0075;8
0.0;0.01;8
0.0;0.0125;8
0.0;0.015000000000000001;8
0.0;0.0175;8
0.0;0.02;8
0.0;0.0225;8
0.0;0.024999999999999998;8
0.0;0.027499999999999997;8
0.0;0.029999999999999995;8
0.0;0.032499999999999994;8
0.0;0.034999999999999996;8
0.0;0.0375;8
0.0;0.04;8
0.0;0.0425;8
0.0;0.045000000000000005;8
0.0;0.04750000000000001;8
0.0;0.05000000000000001;8
0.0;0.05250000000000001;8
0.0;0.055000000000000014;8
0.0;0.057500000000000016;8
0.0;0.06000000000000002;8
0.0;0.06250000000000001;8
0.0;0.06500000000000002;8
0.0;0.06750000000000002;8
0.0;0.07000000000000002;8
0.0;0.07250000000000002;8
0.0;0.07500000000000002;8
0.0;0.0775;8
0.0;0.08;8
0.0;0.0825;8
0.0;0.085;8
0.0;0.08750000000000001;8
0.0;0.09000000000000001;8
0.0;0.09250000000000001;8
0.0;0.09500000000000001;8
0.0;0.09750000000000002;8
0.0;0.10000000000000002;8
0.0;0.10250000000000002;8
0.0;0.10500000000000002;8
0.0;0.10750000000000003;8
0.0;0.11000000000000003;8
0.0;0.11250000000000003;8
0.0;0.11500000000000003;8
0.0;0.11750000000000003;8
0.0;0.12000000000000004;8
0.0;0.12250000000000004;8
0.0;0.12500000000000003;8
0.0;0.12750000000000003;8
0.0;0.13000000000000003;8
0.0;0.13250000000000003;8
0.0;0.13500000000000004;8
0.0;0.13750000000000004;8
0.0;0.14000000000000004;8
0.0;0.14250000000000004;8
0.0;0.14500000000000005;8
0.0;0.14750000000000005;8
0.0;0.15000000000000005;8
0.0;0.15250000000000005;8
0.0;0.15500000000000005;8
0.0;0.15750000000000006;8
0.0;0.16000000000000006;8
0.0;0.16250000000000006;8
0.0;0.16500000000000006;8
0.0;0.16750000000000007;8
0.0;0.17000000000000007;8
0.0;0.17250000000000007;8
0.0;0.17500000000000007;8
0.0;0.17750000000000007;8
0.0;0.18000000000000008;8
0.0;0.18250000000000008;8
0.0;0.18500000000000008;8
0.0;0.18750000000000008;8
0.0;0.19000000000000009;8
0.0;0.1925000000000001;8
